timestamp,HeadYaw,HeadPitch,LShoulderPitch,LShoulderRoll,RShoulderPitch,RShoulderRoll,LElbowRoll,RElbowRoll,LHand,RHand
1757428321.292,-1.7392069551090559,-8.499601322213529,77.1898105107022,17.649122573558795,82.9942902321394,-16.5183280220201,-2.0,88.5,1.0,1.0
1757428321.419,-1.3913655640872449,-8.399681057770824,77.0814124618063,17.191038049617504,83.16002199732273,-16.41444054977807,-2.0,88.5,1.0,1.0
1757428321.555,-1.113092451269796,-8.31974484621666,77.78938642009335,16.572689580752943,84.22319110980139,-16.76882783082961,-2.0,88.5,1.0,1.0
1757428321.687,-0.8904739610158368,-8.255795876973329,78.94189994801033,15.7333973414024,84.89161575646513,-17.332883861550712,-2.0,88.5,1.0,1.0
1757428321.819,-0.9123791688126694,-8.004636701578663,79.03439133392946,14.71869365138527,85.24983730005209,-18.645656927862966,-2.0,88.5,1.0,1.0
1757428321.956,-0.9299033350501356,-7.803709361262931,79.24381130766616,13.614013972675217,85.6670418234667,-19.502101004391754,-2.0,88.5,1.0,1.0
1757428322.09,-0.9439226680401085,-7.642967489010346,79.18304283432984,12.467002427310963,86.10092361786218,-20.126520720337172,-2.0,88.5,1.0,1.0
1757428322.218,-1.1551381344320868,-7.514373991208277,79.34743622980328,11.471687394372921,86.44597133202666,-20.54250177563464,-2.0,88.5,1.0,1.0
1757428322.344,-1.3241105075456696,-7.411499192966622,79.43531314923038,10.719779353324203,87.06896100372084,-20.77851488077445,-2.0,88.5,1.0,1.0
1757428322.516,-1.6592884060365358,-7.529199354373299,79.64455648148453,9.86354293403488,87.59904170990599,-20.35297891972911,-2.0,88.5,1.0,1.0
1757428322.657,-1.7274307248292287,-7.623359483498639,80.22224297224199,9.097817126100118,87.5622324879059,-19.9367634991239,-2.0,88.5,1.0,1.0
1757428322.827,-1.981944579863383,-7.698687586798911,81.04350774547476,8.463671190968617,86.94863089749045,-19.541593819490572,-2.0,88.5,1.0,1.0
1757428322.95,-2.1855556638907068,-7.758950069439129,81.60694655067383,8.029521486119071,86.50513099762475,-19.0980571264141,-2.0,88.5,1.0,1.0
1757428323.087,-2.3484445311125657,-8.007160055551303,82.03525718160077,7.768278082922571,86.25105700169368,-18.519836791172157,-2.0,88.5,1.0,1.0
1757428323.22,-2.6787556248900524,-8.205728044441043,82.30245395853011,7.635869414491765,86.03161093526363,-17.96000989932243,-2.0,88.5,1.0,1.0
1757428323.356,-2.743004499912042,-8.564582435552836,82.4403548027232,7.707143695465808,86.07163637609779,-17.15409339300346,-2.0,88.5,1.0,1.0
1757428323.492,-2.5944035999296338,-8.85166594844227,82.88804730840832,7.9694124561910975,86.12791023098681,-16.242246409971433,-2.0,88.5,1.0,1.0
1757428323.626,-2.475522879943707,-8.881332758753816,83.24127930330235,8.397363595770537,86.34464360849321,-15.37199762490684,-2.0,88.5,1.0,1.0
1757428323.748,-2.380418303954966,-9.105066207003052,83.73251828700297,8.938387418050892,86.53737646871164,-15.00116174709799,-2.0,88.5,1.0,1.0
1757428323.904,-2.104334643163973,-9.284052965602442,84.03881899508214,9.452496346626726,86.73425040355269,-14.901270451057746,-2.0,88.5,1.0,1.0
1757428324.038,-1.8834677145311784,-9.427242372481953,84.25093176110435,9.785330633456157,86.78101241362286,-15.178208268912023,-2.0,88.5,1.0,1.0
1757428324.191,-1.7067741716249427,-9.541793897985563,84.34803350286161,10.03638631566101,86.74945314033263,-15.735785043490688,-2.0,88.5,1.0,1.0
1757428324.32,-1.7654193372999543,-9.633435118388451,84.06540166651419,10.275820536215047,86.67136278968043,-16.529215080407866,-2.0,88.5,1.0,1.0
1757428324.464,-1.8123354698399634,-9.706748094710761,83.78950100730043,10.139760548107088,86.40163193215922,-17.06866143348078,-2.0,88.5,1.0,1.0
1757428324.62,-1.8498683758719707,-9.76539847576861,84.03720930393673,10.007837397678147,85.41542228569286,-17.74412375122174,-2.0,88.5,1.0,1.0
1757428324.754,-1.8798947006975766,-9.612318780614888,84.72993182308441,9.928917033986203,84.37930837087013,-18.18798126581153,-2.0,88.5,1.0,1.0
1757428324.901,-1.9039157605580614,-9.489855024491911,85.45790435397822,9.518646600684864,83.20056966203549,-18.48625609677463,-2.0,88.5,1.0,1.0
1757428325.045,-2.323132608446449,-9.39188401959353,86.01912499884983,9.009552367327633,82.00731349078083,-18.353688999323243,-2.0,88.5,1.0,1.0
1757428325.197,-2.6585060867571593,-9.113507215674824,86.07419556439001,8.61944307963346,81.1943954179098,-17.740008950582723,-2.0,88.5,1.0,1.0
1757428325.339,-3.1268048694057273,-8.89080577253986,85.98970603828346,8.29868588429346,80.54838068911971,-17.113195875226566,-2.0,88.5,1.0,1.0
1757428325.467,-3.7014438955245823,-8.712644618031888,86.10809132736853,7.785618358615256,79.97922449340388,-16.528076106412705,-2.0,88.5,1.0,1.0
